512	0	first	30.144375	0
512	1	warm	21.116822	0
512	2	warm	19.906753	0
4096	0	first	22.278500	0
4096	1	warm	21.815531	0
4096	2	warm	21.875661	0
16384	0	first	28.239399	0
16384	1	warm	25.314076	0
16384	2	warm	25.670838	0
65536	0	first	46.815283	0
65536	1	warm	45.824098	0
65536	2	warm	45.716157	0
125000	0	first	73.637671	0
125000	1	warm	73.279175	0
125000	2	warm	72.639320	0
308000	0	first	153.669695	0
308000	1	warm	154.288753	0
308000	2	warm	156.650910	0
