m0n0	1	warm	7.966190758	0
m0n0	2	warm	7.906839537	0
m0n0	3	warm	7.840555912	0
m0n1	1	warm	7.887699198	0
m0n1	2	warm	7.921117684	0
m0n1	3	warm	7.961308361	0
m0n1000	1	warm	7.909131800	0
m0n1000	2	warm	7.891738510	0
m0n1000	3	warm	7.820408615	0
m0n100000	1	warm	7.766824301	0
m0n100000	2	warm	7.819348607	0
m0n100000	3	warm	7.880433656	0
m1n1	1	warm	8.135202154	0
m1n1	2	warm	8.084724963	0
m1n1	3	warm	8.134648348	0
m1n100	1	warm	8.070450134	0
m1n100	2	warm	8.246376370	0
m1n100	3	warm	8.101970832	0
